tool_link,tool_link_host,tool_link_path,stars_count,forks_count,watchers_count,releases_count,size_KB,commit_total_number,last_commit_date,first_commit_date,maintenance_period_days,commit_number_2010_2011,commit_number_2011_2012,commit_number_2012_2013,commit_number_2013_2014,commit_number_2014_2015,commit_number_2015_2016,commit_number_2016_2017,commit_number_2017_2018,commit_number_2018_2019,issues_all_count,issues_open_count,issues_closed_count,pr_all_count,pr_open_count,pr_closed_count,languages,requirements_txt
https://github.com/linkedin/qark,github.com,/linkedin/qark,2069,469,2069,2,52222,301,2019-04-05T05:07:04,2015-08-14T19:07:41,1329,0,0,0,0,0,9,93,34,161,347,39,308,153,8,145,"{'Python': 189467, 'Java': 136444, 'Shell': 11116, 'Batchfile': 7853, 'HTML': 706}","asn1crypto==0.24.0 \
    --hash=sha256:2f1adbb7546ed199e3c90ef23ec95c5cf3585bac7d11fb7eb562a3fe89c64e87 \
    --hash=sha256:9d5c20441baf0cb60a4ac34cc447c6c189024b6b4c6cd7877034f4965c464e49 \
    # via cryptography
certifi==2018.1.18 \
    --hash=sha256:14131608ad2fd56836d33a71ee60fa1c82bc9d2c8d98b7bdbc631fe1b3cd1296 \
    --hash=sha256:edbc3f203427eef571f79a7692bb160a2b0f7ccaa31953e99bd17e307cf63f7d \
    # via requests
cffi==1.11.5 \
    --hash=sha256:151b7eefd035c56b2b2e1eb9963c90c6302dc15fbd8c1c0a83a163ff2c7d7743 \
    --hash=sha256:1553d1e99f035ace1c0544050622b7bc963374a00c467edafac50ad7bd276aef \
    --hash=sha256:1b0493c091a1898f1136e3f4f991a784437fac3673780ff9de3bcf46c80b6b50 \
    --hash=sha256:2ba8a45822b7aee805ab49abfe7eec16b90587f7f26df20c71dd89e45a97076f \
    --hash=sha256:3c85641778460581c42924384f5e68076d724ceac0f267d66c757f7535069c93 \
    --hash=sha256:3eb6434197633b7748cea30bf0ba9f66727cdce45117a712b29a443943733257 \
    --hash=sha256:4c91af6e967c2015729d3e69c2e51d92f9898c330d6a851bf8f121236f3defd3 \
    --hash=sha256:770f3782b31f50b68627e22f91cb182c48c47c02eb405fd689472aa7b7aa16dc \
    --hash=sha256:79f9b6f7c46ae1f8ded75f68cf8ad50e5729ed4d590c74840471fc2823457d04 \
    --hash=sha256:7a33145e04d44ce95bcd71e522b478d282ad0eafaf34fe1ec5bbd73e662f22b6 \
    --hash=sha256:857959354ae3a6fa3da6651b966d13b0a8bed6bbc87a0de7b38a549db1d2a359 \
    --hash=sha256:87f37fe5130574ff76c17cab61e7d2538a16f843bb7bca8ebbc4b12de3078596 \
    --hash=sha256:95d5251e4b5ca00061f9d9f3d6fe537247e145a8524ae9fd30a2f8fbce993b5b \
    --hash=sha256:9d1d3e63a4afdc29bd76ce6aa9d58c771cd1599fbba8cf5057e7860b203710dd \
    --hash=sha256:a36c5c154f9d42ec176e6e620cb0dd275744aa1d804786a71ac37dc3661a5e95 \
    --hash=sha256:ae5e35a2c189d397b91034642cb0eab0e346f776ec2eb44a49a459e6615d6e2e \
    --hash=sha256:b0f7d4a3df8f06cf49f9f121bead236e328074de6449866515cea4907bbc63d6 \
    --hash=sha256:b75110fb114fa366b29a027d0c9be3709579602ae111ff61674d28c93606acca \
    --hash=sha256:ba5e697569f84b13640c9e193170e89c13c6244c24400fc57e88724ef610cd31 \
    --hash=sha256:be2a9b390f77fd7676d80bc3cdc4f8edb940d8c198ed2d8c0be1319018c778e1 \
    --hash=sha256:d5d8555d9bfc3f02385c1c37e9f998e2011f0db4f90e250e5bc0c0a85a813085 \
    --hash=sha256:e55e22ac0a30023426564b1059b035973ec82186ddddbac867078435801c7801 \
    --hash=sha256:e90f17980e6ab0f3c2f3730e56d1fe9bcba1891eeea58966e89d352492cc74f4 \
    --hash=sha256:ecbb7b01409e9b782df5ded849c178a0aa7c906cf8c5a67368047daab282b184 \
    --hash=sha256:ed01918d545a38998bfa5902c7c00e0fee90e957ce036a4000a88e3fe2264917 \
    --hash=sha256:edabd457cd23a02965166026fd9bfd196f4324fe6032e866d0f3bd0301cd486f \
    --hash=sha256:fdf1c1dc5bafc32bc5d08b054f94d659422b05aba244d6be4ddc1c72d9aa70fb \
    # via cryptography
chardet==3.0.4 \
    --hash=sha256:84ab92ed1c4d4f16916e05906b6b75a6c0fb5db821cc65e70cbd64a3e2a5eaae \
    --hash=sha256:fc323ffcaeaed0e0a02bf4d117757b98aed530d9ed4531e3e15460124c106691 \
    # via requests
click==6.7 \
    --hash=sha256:29f99fc6125fbc931b758dc053b3114e55c77a6e4c6c3a2674a2dc986016381d \
    --hash=sha256:f15516df478d5a56180fbf80e68f206010e6d160fc39fa508b65e035fd75130b
cryptography==2.2.1 \
    --hash=sha256:0f61273eccc681dc5a77dcd517cc2cb74078d1b00adb2b273d0a010153ae43c7 \
    --hash=sha256:27dd18e180608c512433c843ad2d62396399608a0f3603c4d805500caeeec3d6 \
    --hash=sha256:2893ee1d67dace6178732c9ea8c176fedf5b6a6463f72f1378b779cdba8a0ea5 \
    --hash=sha256:2c5265c622e02af289bdc5e96c0a572bffa2fc2ac3f86fac3bace632ab25888c \
    --hash=sha256:34a433c3783946106236c25a89e0c271a3bb1a8e8cd8f12782e8bf8bec4e351e \
    --hash=sha256:39532ae44154ce88eec25d2a361e9c285b2477e0a4b4fc61fb9d4bcb3804dec6 \
    --hash=sha256:469a72fda257b2179bb43e431b822d8087da53b40e68813bcfa54a16c3ebcdfe \
    --hash=sha256:54029ce210d3013dccced6478f4dfb25e7a409e13086f714be9c14489c64e2c7 \
    --hash=sha256:54776f1e2ffd957571b79738fb41d8df69a93edb6d148ca149494d73975e8cab \
    --hash=sha256:84642ad31dccf9969b2613fa532ff5e871e9ee592ab0244dc9f6724e56591b8b \
    --hash=sha256:8ce363eed7ccc70f53be6ea4200aa20bbff99c8cbfce21a904f98e76c2bf5887 \
    --hash=sha256:95b7822c8bf203bafb95527eaf8995d9dd4eef1b6899631f9293aa6926dab1d9 \
    --hash=sha256:9f2d66952fc55f13f9c62ea6ae6ff88c2f9c2c21533065e1f7bddf0cf33c4cb9 \
    --hash=sha256:c27ed8b01d5feeff8479384ed782bad1e5071563f47194703f0dc20c1b558503 \
    --hash=sha256:cf1069fda0c8e1d2bbef2cf0de0be797860c8a34d1df3a24f1180045fc06974f \
    --hash=sha256:dddad9d322a3f0867009ff9f25477b8f7c0bdbedf143704b384c9472f11cb2d3 \
    --hash=sha256:e42b290eb7804d82c6d614b55e3b726dee464099a0e6240175f8d7b682b9295d \
    # via pyopenssl, requests
enum34==1.1.6 ; python_version < ""3.4"" \
    --hash=sha256:2d81cbbe0e73112bdfe6ef8576f2238f2ba27dd0d55752a776c41d38b7da2850 \
    --hash=sha256:644837f692e5f550741432dd3f223bbb9852018674981b1664e5dc339387588a \
    --hash=sha256:6bd0f6ad48ec2aa117d3d141940d484deccda84d4fcd884f5c3d93c23ecd8c79 \
    --hash=sha256:8ad8c4783bf61ded74527bffb48ed9b54166685e4230386a9ed9b1279e2df5b1
idna==2.6 \
    --hash=sha256:2c6a5de3089009e3da7c5dde64a141dbc8551d5b7f6cf4ed7c2568d0cc520a8f \
    --hash=sha256:8c7309c718f94b3a625cb648ace320157ad16ff131ae0af362c9f21b80ef6ec4 \
    # via cryptography, requests
ipaddress==1.0.19 \
    --hash=sha256:200d8686011d470b5e4de207d803445deee427455cd0cb7c982b68cf82524f81 \
    # via cryptography
javalang==0.11.0 \
    --hash=sha256:3fcab8c0d4a1c51512bc7de1f4aaf9de8fb582833746b572478da6c0ac318a0b
jinja2==2.10 \
    --hash=sha256:74c935a1b8bb9a3947c50a54766a969d4846290e1e788ea44c1392163723c3bd \
    --hash=sha256:f84be1bb0040caca4cea721fcbbbbd61f9be9464ca236387158b0feea01914a4
markupsafe==1.0 \
    --hash=sha256:a6be69091dac236ea9c6bc7d012beab42010fa914c459791d627dad4910eb665 \
    # via jinja2
pluginbase==0.5 \
    --hash=sha256:b4f830242a078a4f44c978a84f3365bba4d008fdd71a591c71447f4df35354dd
pycparser==2.18 \
    --hash=sha256:99a8ca03e29851d96616ad0404b4aad7d9ee16f25c9f9708a11faf2810f7b226 \
    # via cffi
pyopenssl==17.5.0 \
    --hash=sha256:07a2de1a54de07448732a81e38a55df7da109b2f47f599f8bb35b0cbec69d4bd \
    --hash=sha256:2c10cfba46a52c0b0950118981d61e72c1e5b1aac451ca1bc77de1a679456773 \
    # via requests
requests[security]==2.18.4 \
    --hash=sha256:6a1b267aa90cac58ac3a765d067950e7dbbf75b1da07e895d1f594193a40a38b \
    --hash=sha256:9c443e7324ba5b85070c4a818ade28bfabedf16ea10206da1132edaa6dda237e
six==1.11.0 \
    --hash=sha256:70e8a77beed4562e7f14fe23a786b54f6296e34344c23bc42f07b15018ff98e9 \
    --hash=sha256:832dc0e10feb1aa2c68dcc57dbb658f1c7e65b9b61af69048abc87a2db00a0eb
urllib3==1.22 \
    --hash=sha256:06330f386d6e4b195fbfc736b297f58c5a892e4440e54d294d7004e3a9bbea1b \
    --hash=sha256:cc44da8e1145637334317feebd728bd869a35285b93cbb4cca2577da7e62db4f \
    # via requests"
https://github.com/llt4l/iCULeak.py,github.com,/llt4l/iCULeak.py,37,13,37,0,17,8,2019-05-04T23:26:26,2019-04-29T14:08:14,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,{'Python': 18003},"ldap3==2.5.1
lxml==4.3.0
requests==2.19.1
future==0.16.0
beautifulsoup4==4.7.1
dnspython==1.16.0"
https://github.com/lmacken/pyrasite,github.com,/lmacken/pyrasite,2259,177,2259,0,327,340,2017-03-13T17:42:17,2011-09-10T05:40:40,2011,0,18,267,37,0,12,2,4,0,82,36,46,39,7,32,"{'Python': 51378, 'C++': 6614, 'Shell': 1090}",
https://github.com/lmammino/jwt-cracker,github.com,/lmammino/jwt-cracker,192,38,192,1,10,16,2018-10-21T09:56:52,2016-08-28T22:39:52,783,0,0,0,0,0,0,5,4,7,10,3,7,3,0,3,{'JavaScript': 1990},
https://github.com/lmco/laikaboss,github.com,/lmco/laikaboss,632,147,632,0,1847,115,2018-09-11T15:23:25,2015-06-12T14:49:03,1187,0,0,0,0,0,28,76,9,2,79,27,52,51,14,37,"{'Python': 309983, 'Dockerfile': 5585, 'Shell': 3812}",
https://github.com/lnxg33k/MHA,github.com,/lnxg33k/MHA,146,38,146,1,11389,50,2019-06-22T10:47:33,2016-04-25T09:52:16,1153,0,0,0,0,0,0,21,8,5,13,2,11,4,1,3,"{'HTML': 9961, 'Python': 7362, 'JavaScript': 2771, 'CSS': 615, 'Dockerfile': 240}","flask
pygal
IPy
geoip2
python-dateutil
gunicorn"
https://github.com/localh0t/m4ngl3m3,github.com,/localh0t/m4ngl3m3,79,13,79,0,3,2,2019-06-10T16:48:32,2019-06-10T06:17:01,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,{'Python': 18806},
https://github.com/localh0t/wildpwn,github.com,/localh0t/wildpwn,93,21,93,0,17,11,2018-05-25T20:42:30,2015-06-29T01:13:37,1061,0,0,0,0,0,9,1,0,1,1,0,1,0,0,0,{'Python': 3699},
https://github.com/lockedbyte/ddos2track,github.com,/lockedbyte/ddos2track,24,7,24,0,570,4,2018-03-25T18:45:37,2018-03-25T18:39:45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"{'Shell': 27330, 'Python': 3154, 'PHP': 290}",
https://github.com/log2timeline/plaso,github.com,/log2timeline/plaso,841,190,841,24,190055,2371,2019-09-16T16:51:11,2012-10-29T22:49:44,2512,0,0,79,268,0,849,302,275,350,2759,332,2427,1311,16,1295,"{'Python': 4913477, 'Shell': 46473, 'PowerShell': 18211, 'Dockerfile': 1047, 'Ruby': 926, 'Makefile': 712, 'Batchfile': 415}","pip >= 7.0.0
PyYAML >= 3.10
XlsxWriter >= 0.9.3
artifacts >= 20190305
backports.lzma ; python_version < '3.0'
bencode.py
biplist >= 1.0.3
certifi >= 2016.9.26
chardet >= 2.0.1
defusedxml >= 0.5.0
dfdatetime >= 20180704
dfvfs >= 20190713
dfwinreg >= 20180712
dtfabric >= 20181128
elasticsearch >= 6.0
future >= 0.16.0
idna >= 2.5
libbde-python >= 20140531
libesedb-python >= 20150409
libevt-python >= 20120410
libevtx-python >= 20141112
libewf-python >= 20131210
libfsapfs-python >= 20181205
libfsntfs-python >= 20151130
libfvde-python >= 20160719
libfwnt-python >= 20180117
libfwsi-python >= 20150606
liblnk-python >= 20150830
libmsiecf-python >= 20150314
libolecf-python >= 20151223
libqcow-python >= 20131204
libregf-python >= 20150315
libscca-python >= 20190605
libsigscan-python >= 20190629
libsmdev-python >= 20140529
libsmraw-python >= 20140612
libvhdi-python >= 20131210
libvmdk-python >= 20140421
libvshadow-python >= 20160109
libvslvm-python >= 20160109
lz4 >= 0.10.0
pefile >= 2018.8.8
psutil >= 5.4.3
pycrypto >= 2.6
pyparsing >= 2.3.0
python-dateutil >= 1.5
pytsk3 >= 20160721
pytz
pyzmq >= 2.1.11
requests >= 2.18.0
six >= 1.1.0
urllib3 >= 1.21.1
yara-python >= 3.4.0"
https://github.com/logicalhacking/DVHMA,github.com,/logicalhacking/DVHMA,154,31,154,0,12226,42,2018-08-20T06:30:54,2015-05-13T09:43:05,1194,0,0,0,0,0,21,13,0,8,1,1,0,0,0,0,"{'JavaScript': 9291399, 'CSS': 121459, 'Java': 8903, 'HTML': 4283}",
https://github.com/lolwaleet/BannerGrab,github.com,/lolwaleet/BannerGrab,24,6,24,0,731,3,2016-10-28T11:24:35,2016-08-13T02:52:01,76,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,"{'Python': 64066, 'PHP': 7946}",
https://github.com/lolwaleet/ReverseIP,github.com,/lolwaleet/ReverseIP,33,12,33,0,6,13,2018-01-31T19:31:06,2016-09-05T18:48:00,513,0,0,0,0,0,0,4,8,1,2,0,2,0,0,0,{'Ruby': 2503},
https://github.com/longld/peda,github.com,/longld/peda,3664,628,3664,0,331,103,2019-02-10T01:35:22,2012-08-03T06:26:42,2381,0,0,21,24,7,24,10,5,10,143,49,94,61,17,44,{'Python': 284691},
https://github.com/looterz/grimd,github.com,/looterz/grimd,1068,86,1068,8,135,158,2019-10-12T04:10:00,2016-04-18T13:01:41,1271,0,0,0,0,0,0,58,11,67,68,13,55,34,2,32,"{'Go': 60158, 'Makefile': 574, 'Dockerfile': 290}",
https://github.com/lordgreggreg/skype-log-viewer,github.com,/lordgreggreg/skype-log-viewer,50,17,50,2,1363,15,2018-05-18T17:20:57,2012-08-01T07:22:38,2116,0,0,1,1,1,3,0,3,6,8,2,6,4,0,4,{'C#': 42535},
https://github.com/lorentzenman/payday,github.com,/lorentzenman/payday,38,16,38,0,18,15,2019-07-24T05:25:39,2015-06-22T21:10:11,1492,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,{'Python': 11910},
https://github.com/lpefferkorn/ipdecap,github.com,/lpefferkorn/ipdecap,28,15,28,4,878,96,2018-10-14T12:02:06,2013-01-06T17:06:59,2106,0,0,0,42,27,0,14,0,13,6,1,5,1,0,1,"{'C': 49225, 'Makefile': 4353, 'Roff': 3996, 'Awk': 1932, 'M4': 1547, 'Shell': 31}",
https://github.com/lumifyio/lumify,github.com,/lumifyio/lumify,401,231,401,0,78123,6212,2015-10-08T13:21:36,2013-11-20T20:21:15,686,0,0,0,387,4970,855,0,0,0,685,265,420,68,3,65,"{'Java': 3063041, 'JavaScript': 2772658, 'Web Ontology Language': 353881, 'CSS': 119494, 'Shell': 104949, 'HTML': 42496, 'Groff': 26952, 'Makefile': 21191, 'Ruby': 3518, 'Awk': 2304, 'Protocol Buffer': 543}",
https://github.com/lunarca/SimpleEmailSpoofer,github.com,/lunarca/SimpleEmailSpoofer,266,85,266,0,30,53,2017-12-17T15:02:49,2015-04-12T18:40:54,979,0,0,0,0,0,40,10,3,0,10,3,7,4,0,4,{'Python': 11107},"colorama
argparse"
https://github.com/m0nad/Diamorphine,github.com,/m0nad/Diamorphine,470,203,470,0,19,26,2018-03-09T00:43:55,2013-11-06T22:40:33,1583,0,0,0,3,16,1,2,1,3,14,7,7,4,3,1,"{'C': 7781, 'Makefile': 190}",
https://github.com/m0nad/HellRaiser,github.com,/m0nad/HellRaiser,281,95,281,0,294,41,2019-09-17T11:44:21,2016-06-20T04:56:29,1184,0,0,0,0,0,0,9,21,1,31,11,20,23,10,13,"{'Ruby': 36344, 'HTML': 14825, 'CSS': 2262, 'CoffeeScript': 1896, 'JavaScript': 333}",
https://github.com/m0rtem/CloudFail,github.com,/m0rtem/CloudFail,863,198,863,0,40813,61,2019-07-11T21:35:02,2016-05-26T20:50:02,1141,0,0,0,0,0,0,21,31,7,35,9,26,11,3,8,"{'Python': 46214, 'Dockerfile': 267}","beautifulsoup4==4.6.0
bs4==0.0.1
certifi==2017.4.17
chardet==3.0.4
colorama==0.3.9
idna==2.5
requests>=2.20.0
urllib3==1.24.2
win_inet_pton==1.0.1"
https://github.com/m4ll0k/Aron,github.com,/m4ll0k/Aron,68,17,68,0,45,16,2018-08-04T17:09:54,2018-08-02T16:26:57,2,0,0,0,0,0,0,0,0,16,2,1,1,0,0,0,{'Go': 5366},
https://github.com/m4ll0k/Atlas,github.com,/m4ll0k/Atlas,223,57,223,0,57,16,2019-03-24T21:45:50,2018-10-06T19:43:33,169,0,0,0,0,0,0,0,0,13,12,8,4,3,0,3,{'Python': 55607},
https://github.com/m4ll0k/AutoNSE,github.com,/m4ll0k/AutoNSE,241,89,241,0,2624,23,2018-11-19T21:39:32,2018-04-25T16:12:32,208,0,0,0,0,0,0,0,0,23,6,4,2,2,0,2,"{'Shell': 14920, 'Dockerfile': 525}",
https://github.com/m4ll0k/DeepSearch,github.com,/m4ll0k/DeepSearch,244,71,244,0,1043,12,2019-09-10T07:47:05,2019-06-17T18:35:25,84,0,0,0,0,0,0,0,0,0,10,6,4,3,0,3,{'Python': 35079},"requests
urllib3
colorama"
https://github.com/m4ll0k/Galileo,github.com,/m4ll0k/Galileo,253,60,253,0,287,19,2018-10-22T17:59:15,2018-05-19T22:52:04,155,0,0,0,0,0,0,0,0,19,7,4,3,2,0,2,{'Python': 78108},pysocks
https://github.com/m4ll0k/Infoga,github.com,/m4ll0k/Infoga,525,136,525,0,5476,13,2019-03-16T18:56:34,2018-12-17T11:40:15,89,0,0,0,0,0,0,0,0,12,31,21,10,9,5,4,{'Python': 25304},
https://github.com/m4ll0k/Konan,github.com,/m4ll0k/Konan,244,71,244,0,1043,12,2019-09-10T07:47:05,2019-06-17T18:35:25,84,0,0,0,0,0,0,0,0,0,10,6,4,3,0,3,{'Python': 35079},"requests
urllib3
colorama"
https://github.com/m4ll0k/SMBrute,github.com,/m4ll0k/SMBrute,197,50,197,0,585,9,2018-04-19T14:58:11,2018-04-19T14:22:32,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,{'Python': 4893},
https://github.com/m4ll0k/Spaghetti,github.com,/m4ll0k/Spaghetti,1500,358,1500,2,666,27,2019-04-23T22:08:39,2018-07-20T09:05:33,277,0,0,0,0,0,0,0,0,26,72,29,43,18,0,18,{'Python': 165951},
https://github.com/m4ll0k/WAScan,github.com,/m4ll0k/WAScan,1500,358,1500,2,666,27,2019-04-23T22:08:39,2018-07-20T09:05:33,277,0,0,0,0,0,0,0,0,26,72,29,43,18,0,18,{'Python': 165951},
https://github.com/m4ll0k/WPSeku,github.com,/m4ll0k/WPSeku,645,195,645,0,903,35,2019-04-23T22:09:20,2018-03-17T21:27:02,402,0,0,0,0,0,0,0,0,34,57,19,38,26,3,23,{'Python': 46321},"requests
urllib3
humanfriendly"
https://github.com/m4ll0k/infoga,github.com,/m4ll0k/infoga,525,136,525,0,5476,13,2019-03-16T18:56:34,2018-12-17T11:40:15,89,0,0,0,0,0,0,0,0,12,31,21,10,9,5,4,{'Python': 25304},
https://github.com/m4ll0k/takeover,github.com,/m4ll0k/takeover,181,63,181,0,105,30,2019-04-02T17:41:22,2018-06-08T21:00:31,297,0,0,0,0,0,0,0,0,29,13,6,7,7,2,5,{'Python': 9873},
https://github.com/m4n3dw0lf/PytheM,github.com,/m4n3dw0lf/PytheM,904,305,904,0,23984,454,2018-10-12T22:32:07,2016-06-26T02:24:19,838,0,0,0,0,0,0,326,93,35,43,8,35,11,1,10,"{'Python': 213934, 'Dockerfile': 258}",
https://github.com/m4n3dw0lf/pythem,github.com,/m4n3dw0lf/pythem,904,305,904,0,23984,454,2018-10-12T22:32:07,2016-06-26T02:24:19,838,0,0,0,0,0,0,326,93,35,43,8,35,11,1,10,"{'Python': 213934, 'Dockerfile': 258}",
https://github.com/m57/ARDT,github.com,/m57/ARDT,201,92,201,0,14,15,2016-03-28T17:48:12,2015-09-15T23:37:05,194,0,0,0,0,0,14,1,0,0,1,0,1,0,0,0,{'Python': 6230},
https://github.com/m57/dnsteal,github.com,/m57/dnsteal,956,158,956,0,101,26,2019-05-16T21:12:26,2015-08-11T17:02:58,1374,0,0,0,0,0,20,3,0,0,13,4,9,3,0,3,{'Python': 8689},
https://github.com/m8r0wn/ActiveReign,github.com,/m8r0wn/ActiveReign,62,11,62,1,164,24,2019-10-16T19:31:29,2019-08-30T18:19:16,47,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,{'Python': 267862},"certifi==2019.6.16
chardet==3.0.4
dnspython==1.16.0
et-xmlfile==1.0.1
idna==2.8
ipparser==0.3.5
jdcal==1.4.1
lxml==4.4.1
openpyxl==2.6.3
pyasn1==0.4.6
pysmb==1.1.27
python-docx==0.8.10
requests==2.22.0
terminaltables==3.1.0
urllib3==1.25.3
pywinrm==0.3.0
paramiko==2.6.0"
https://github.com/m8r0wn/crosslinked,github.com,/m8r0wn/crosslinked,101,17,101,0,48,14,2019-08-19T15:34:44,2019-05-16T13:36:37,95,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,{'Python': 17568},bs4
https://github.com/m8r0wn/enumdb,github.com,/m8r0wn/enumdb,115,46,115,0,42,28,2019-08-19T13:10:56,2018-01-19T20:14:08,576,0,0,0,0,0,0,0,0,18,7,1,6,0,0,0,"{'Python': 16843, 'Shell': 1402}",
https://github.com/m8r0wn/ldap_search,github.com,/m8r0wn/ldap_search,68,13,68,0,42,14,2019-10-16T12:29:54,2018-12-07T13:59:35,312,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"{'Python': 17813, 'Shell': 307}",
https://github.com/m8r0wn/nullinux,github.com,/m8r0wn/nullinux,309,73,309,2,92,111,2019-10-08T19:38:18,2016-07-12T18:58:55,1183,0,0,0,0,0,0,34,38,20,5,0,5,1,0,1,"{'Python': 15281, 'Shell': 549}",ipparser
https://github.com/m8r0wn/pymeta,github.com,/m8r0wn/pymeta,74,14,74,0,27,16,2019-08-19T13:11:20,2018-04-03T14:14:59,502,0,0,0,0,0,0,0,0,13,2,0,2,1,0,1,"{'Python': 10952, 'Shell': 986}",
https://github.com/m8r0wn/subscraper,github.com,/m8r0wn/subscraper,129,27,129,0,51,28,2019-10-11T16:00:05,2018-09-28T11:25:38,378,0,0,0,0,0,0,0,0,17,3,0,3,1,0,1,{'Python': 18976},"bs4
dnspython
requests
censys"
https://github.com/mIcHyAmRaNe/okadminfinder3,github.com,/mIcHyAmRaNe/okadminfinder3,83,14,83,0,246,71,2019-05-17T00:23:58,2017-09-15T18:10:55,608,0,0,0,0,0,0,0,46,11,6,1,5,3,0,3,{'Python': 22962},"colorama==0.4.1
requests==2.21.0
PySocks==1.6.8
argparse==1.4.0
tqdm==4.31.1"
https://github.com/maK-/parameth,github.com,/maK-/parameth,773,131,773,0,120,56,2019-01-20T21:39:46,2016-09-11T22:52:03,860,0,0,0,0,0,0,40,9,5,9,4,5,6,3,3,"{'Python': 11519, 'PHP': 276, 'Shell': 140}","numpy
requests
fuzzywuzzy
python-Levenshtein"
https://github.com/maaaaz/androwarn,github.com,/maaaaz/androwarn,285,107,285,0,1352,135,2019-05-30T13:31:53,2012-06-18T15:28:37,2536,0,0,123,1,0,0,0,0,4,23,9,14,2,0,2,"{'HTML': 504937, 'Python': 92720, 'Java': 18300, 'Makefile': 2895, 'C': 469}","androguard >= 3.2.1
argparse
future
jinja2
play_scraper"
https://github.com/maaaaz/webscreenshot,github.com,/maaaaz/webscreenshot,250,72,250,0,11087,44,2019-09-22T13:50:34,2014-01-12T18:16:40,2078,0,0,0,0,19,4,0,3,10,29,2,27,6,1,5,"{'Python': 21609, 'JavaScript': 5787}","future
argparse"
https://github.com/maddevsio/telegram_bbbot,github.com,/maddevsio/telegram_bbbot,25,4,25,0,2905,29,2017-01-03T04:05:53,2016-08-15T14:44:12,140,0,0,0,0,0,0,28,1,0,3,3,0,0,0,0,"{'Go': 5807, 'Makefile': 299, 'HTML': 218}",
https://github.com/magisterquis/sshhipot,github.com,/magisterquis/sshhipot,143,47,143,0,87328,90,2018-05-13T17:08:54,2016-01-23T07:09:44,841,0,0,0,0,0,0,87,2,1,4,3,1,1,0,1,"{'Go': 46922, 'Shell': 340}",
https://github.com/mak-/parameth,github.com,/mak-/parameth,773,131,773,0,120,56,2019-01-20T21:39:46,2016-09-11T22:52:03,860,0,0,0,0,0,0,40,9,5,9,4,5,6,3,3,"{'Python': 11519, 'PHP': 276, 'Shell': 140}","numpy
requests
fuzzywuzzy
python-Levenshtein"
https://github.com/maldevel/IPGeoLocation,github.com,/maldevel/IPGeoLocation,265,133,265,15,83,70,2016-12-24T07:38:41,2015-12-12T11:30:04,377,0,0,0,0,0,52,18,0,0,23,5,18,0,0,0,{'Python': 40611},"termcolor
colorama"
https://github.com/maldevel/gdog,github.com,/maldevel/gdog,342,128,342,3,50,31,2017-08-13T08:59:50,2016-02-10T16:31:47,549,0,0,0,0,0,0,27,4,0,10,3,7,3,1,2,{'Python': 54675},"pycrypto
wmi
enum34
netifaces"
https://github.com/malfunkt/hyperfox,github.com,/malfunkt/hyperfox,1288,156,1288,2,120,66,2018-02-11T20:50:52,2012-11-05T13:03:13,1924,0,0,13,10,19,3,15,5,1,20,10,10,5,1,4,"{'Go': 46560, 'Makefile': 3814, 'Shell': 1364}",
https://github.com/maliceio/malice,github.com,/maliceio/malice,939,167,939,28,33625,632,2019-03-18T00:05:14,2015-12-20T23:12:43,1183,0,0,0,0,0,43,397,128,61,100,14,86,5,1,4,"{'Go': 194725, 'Makefile': 4025, 'Dockerfile': 2401, 'API Blueprint': 2181, 'Shell': 1900, 'Python': 690, 'HTML': 225, 'Ruby': 138}",
https://github.com/malwaredllc/byob,github.com,/malwaredllc/byob,3658,745,3658,0,1503,413,2019-08-22T15:13:30,2018-06-01T21:50:07,446,0,0,0,0,0,0,0,0,340,159,24,135,54,0,54,"{'Python': 351735, 'Shell': 8247}",
https://github.com/malwareinfosec/EKFiddle,github.com,/malwareinfosec/EKFiddle,431,105,431,22,9973,695,2019-10-18T18:26:38,2017-01-25T18:24:56,996,0,0,0,0,0,0,0,192,315,3,2,1,0,0,0,{'C#': 186810},
https://github.com/mame82/P4wnP1,github.com,/mame82/P4wnP1,2590,525,2590,1,2809,245,2018-12-07T12:14:45,2017-02-23T12:42:16,651,0,0,0,0,0,0,0,228,17,320,100,220,39,17,22,"{'Python': 176308, 'PowerShell': 118705, 'Shell': 75535, 'HTML': 1357}",
https://github.com/mame82/P4wnP1_aloa,github.com,/mame82/P4wnP1_aloa,1052,142,1052,1,32987,259,2019-01-26T18:08:24,2018-04-28T01:09:21,273,0,0,0,0,0,0,0,0,253,179,100,79,11,5,6,"{'JavaScript': 3111098, 'Go': 861238, 'Makefile': 4884, 'Shell': 1586}",
